,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,population,gdp_per_capita,gni,region,sub_region,income_class
0,Antigua and Barbuda,2015,77.91,110.6,4.2,3.7,25.74,27.83,5.28,11.82,89941,15985.54,14560.0,American region,Caribbean,High income
1,Antigua and Barbuda,2014,77.86,110.8,4.4,4.3,25.65,27.7,5.87,15.11,89236,15451.5,14690.0,American region,Caribbean,High income
2,Antigua and Barbuda,2013,77.58,109.2,4.2,4.4,25.56,27.58,5.51,13.3,88497,14977.07,14350.0,American region,Caribbean,High income
3,Antigua and Barbuda,2012,77.35,109.8,4.9,4.2,25.47,27.45,5.48,14.63,87674,15136.84,14350.0,American region,Caribbean,High income
4,Antigua and Barbuda,2011,77.1,110.2,4.9,4.3,25.39,27.33,5.44,12.99,86729,14774.03,14070.0,American region,Caribbean,High income
5,Antigua and Barbuda,2010,76.82,110.7,5.4,4.3,25.3,27.21,5.38,13.9,85695,15149.72,14390.0,American region,Caribbean,High income
6,Antigua and Barbuda,2009,76.67,110.8,5.4,4.7,25.22,27.09,4.18,6.33,84534,16401.03,15750.0,American region,Caribbean,High income
7,Antigua and Barbuda,2008,76.41,112.3,6.2,4.9,25.13,26.98,4.2,8.08,83251,18708.97,17750.0,American region,Caribbean,High income
8,Antigua and Barbuda,2007,76.13,113.3,6.7,4.9,25.05,26.87,4.45,8.45,82016,18134.27,17300.0,American region,Caribbean,High income
9,Antigua and Barbuda,2006,75.76,115.8,6.4,5.3,24.96,26.75,4.63,8.37,80895,16114.08,15740.0,American region,Caribbean,High income
10,Antigua and Barbuda,2005,75.82,116.7,7.1,4.8,24.88,26.64,4.99,11.53,79869,14319.88,14050.0,American region,Caribbean,High income
11,Antigua and Barbuda,2004,75.67,118.5,7.6,4.6,24.79,26.53,5.12,12.13,78941,12999.35,12850.0,American region,Caribbean,High income
12,Antigua and Barbuda,2003,75.48,120.7,7.5,5.3,24.71,26.42,5.58,12.45,78075,12141.6,11680.0,American region,Caribbean,High income
13,Antigua and Barbuda,2002,75.54,123.5,8.1,5.2,24.62,26.3,5.29,10.65,77195,11632.73,10710.0,American region,Caribbean,High income
14,Antigua and Barbuda,2001,75.08,127.1,8.0,5.8,24.53,26.19,5.44,12.12,76215,11513.68,10600.0,American region,Caribbean,High income
15,Antigua and Barbuda,2000,74.61,130.7,8.8,5.9,24.45,26.07,4.72,11.86,75055,11998.56,11200.0,American region,Caribbean,High income
16,Australia,2015,82.4,62.26,2.2,1.4,27.68,26.84,10.18,18.31,23815995,56758.87,60520.0,Oceania region,Australia and New Zealand,High income
17,Australia,2014,82.3,61.18,2.4,1.5,27.65,26.81,9.83,17.64,23475686,62558.24,65220.0,Oceania region,Australia and New Zealand,High income
18,Australia,2013,82.15,59.56,2.4,1.6,27.61,26.77,8.75,15.4,23128129,68198.42,66080.0,Oceania region,Australia and New Zealand,High income
19,Australia,2012,82.05,59.74,2.4,1.7,27.58,26.74,8.67,16.19,22733465,68078.04,60290.0,Oceania region,Australia and New Zealand,High income
20,Australia,2011,81.9,61.99,2.6,1.9,27.54,26.7,8.54,16.32,22340024,62609.66,50410.0,Oceania region,Australia and New Zealand,High income
21,Australia,2010,81.7,62.48,2.7,1.9,27.5,26.67,8.42,16.11,22031750,52147.02,46750.0,Oceania region,Australia and New Zealand,High income
22,Australia,2009,81.54,63.99,2.9,1.9,27.46,26.62,8.54,15.88,21691653,42816.57,44100.0,Oceania region,Australia and New Zealand,High income
23,Australia,2008,81.4,64.08,3.0,2.2,27.4,26.58,8.25,15.61,21249199,49701.28,42410.0,Oceania region,Australia and New Zealand,High income
24,Australia,2007,81.29,64.99,3.0,2.2,27.34,26.53,8.05,16.49,20827622,41051.61,37390.0,Oceania region,Australia and New Zealand,High income
25,Australia,2006,81.04,65.58,3.1,2.4,27.27,26.47,7.98,15.94,20450966,36595.71,34600.0,Oceania region,Australia and New Zealand,High income
26,Australia,2005,80.84,66.92,3.2,2.3,27.2,26.41,7.97,15.9,20176844,34479.77,30740.0,Oceania region,Australia and New Zealand,High income
27,Australia,2004,80.49,67.06,3.2,2.3,27.12,26.34,8.09,15.95,19932722,30836.73,25850.0,Oceania region,Australia and New Zealand,High income
28,Australia,2003,80.24,68.73,3.4,2.4,27.04,26.27,7.88,15.48,19720737,23718.13,21380.0,Oceania region,Australia and New Zealand,High income
29,Australia,2002,79.94,71.05,3.4,2.5,26.95,26.19,7.88,15.51,19495210,20301.84,20210.0,Oceania region,Australia and New Zealand,High income
30,Australia,2001,79.63,72.98,3.4,2.4,26.86,26.1,7.68,14.71,19274701,19695.73,20330.0,Oceania region,Australia and New Zealand,High income
31,Australia,2000,79.23,76.32,3.5,2.6,26.76,26.0,7.59,14.6,19028802,21870.42,21300.0,Oceania region,Australia and New Zealand,High income
32,Austria,2015,81.19,64.67,2.2,1.4,26.64,24.73,10.37,14.69,8642699,44195.82,47510.0,European region,Western Europe,High income
33,Austria,2014,81.49,65.72,2.3,1.4,26.61,24.71,10.37,14.34,8546356,51786.38,50430.0,European region,Western Europe,High income
34,Austria,2013,81.14,67.14,2.3,1.4,26.58,24.69,10.29,14.37,8479823,50731.13,50690.0,European region,Western Europe,High income
35,Austria,2012,80.94,68.77,2.3,1.6,26.55,24.67,10.2,14.51,8429991,48564.92,50090.0,European region,Western Europe,High income
36,Austria,2011,80.98,71.78,2.4,1.7,26.51,24.65,10.03,14.32,8391643,51442.28,50700.0,European region,Western Europe,High income
37,Austria,2010,80.58,74.28,2.5,1.8,26.48,24.63,10.22,14.0,8363404,46903.76,49770.0,European region,Western Europe,High income
38,Austria,2009,80.33,76.43,2.6,1.8,26.43,24.61,10.23,13.76,8343323,48153.32,49210.0,European region,Western Europe,High income
39,Austria,2008,80.43,74.89,2.5,2.0,26.38,24.58,9.73,14.39,8321496,51919.98,49210.0,European region,Western Europe,High income
40,Austria,2007,80.18,78.15,2.6,1.9,26.33,24.56,9.53,14.09,8295487,46915.34,44510.0,European region,Western Europe,High income
41,Austria,2006,79.88,78.49,2.7,2.0,26.27,24.53,9.53,13.78,8268641,40669.33,41460.0,European region,Western Europe,High income
42,Austria,2005,79.33,83.25,2.8,2.0,26.21,24.5,9.63,13.67,8227829,38417.46,38780.0,European region,Western Europe,High income
43,Austria,2004,79.18,84.71,2.9,2.1,26.14,24.48,9.71,13.03,8171966,36889.23,33860.0,European region,Western Europe,High income
44,Austria,2003,78.63,87.42,3.0,2.2,26.07,24.45,9.55,13.62,8121423,32294.05,28110.0,European region,Western Europe,High income
45,Austria,2002,78.68,89.65,2.9,2.4,26.0,24.41,9.39,13.51,8081957,26527.59,25040.0,European region,Western Europe,High income
46,Austria,2001,78.58,91.83,3.0,2.4,25.93,24.38,9.27,13.29,8042293,24558.76,25330.0,European region,Western Europe,High income
47,Austria,2000,78.13,95.01,3.1,2.7,25.85,24.34,9.2,13.38,8011566,24625.6,26820.0,European region,Western Europe,High income
48,Bahamas,2015,73.1,180.3,4.5,3.6,27.2,28.98,5.16,12.84,392697,29722.41,27270.0,American region,North America,High income
49,Bahamas,2014,73.37,185.8,4.7,4.0,27.12,28.9,5.54,14.21,389131,28201.56,27000.0,American region,North America,High income
50,Bahamas,2013,73.02,185.0,5.2,3.9,27.03,28.82,5.59,14.02,385650,26956.57,26660.0,American region,North America,High income
51,Bahamas,2012,72.75,186.4,5.6,4.3,26.95,28.74,5.32,14.06,382061,28059.66,27630.0,American region,North America,High income
52,Bahamas,2011,72.56,186.2,6.2,4.8,26.86,28.66,5.32,13.9,377950,26644.93,26990.0,American region,North America,High income
53,Bahamas,2010,72.73,186.1,6.8,5.0,26.77,28.58,5.26,15.44,373272,27046.66,27320.0,American region,North America,High income
54,Bahamas,2009,72.58,185.7,7.3,5.1,26.69,28.51,5.15,15.01,368057,27120.69,27920.0,American region,North America,High income
55,Bahamas,2008,72.67,185.5,7.8,5.4,26.6,28.43,4.86,14.47,362795,29013.63,29660.0,American region,North America,High income
56,Bahamas,2007,72.68,185.5,8.2,5.4,26.52,28.35,4.5,13.5,357666,29687.87,29690.0,American region,North America,High income
57,Bahamas,2006,72.86,190.3,8.5,5.9,26.43,28.28,4.31,12.73,352664,28829.85,29230.0,American region,North America,High income
58,Bahamas,2005,72.76,187.0,9.0,6.4,26.35,28.2,4.03,12.86,347804,28280.87,28880.0,American region,North America,High income
59,Bahamas,2004,72.48,192.4,8.8,6.8,26.26,28.12,4.05,13.04,343089,26393.41,27470.0,American region,North America,High income
60,Bahamas,2003,72.4,194.1,8.8,7.3,26.17,28.04,4.02,13.16,338490,26204.88,25900.0,American region,North America,High income
61,Bahamas,2002,72.23,203.1,8.5,7.7,26.08,27.96,3.81,12.95,334002,26590.14,25220.0,American region,North America,High income
62,Bahamas,2001,72.11,213.9,8.4,7.9,26.0,27.87,3.92,13.24,329626,25234.14,24520.0,American region,North America,High income
63,Bahamas,2000,72.04,219.7,8.4,8.2,25.91,27.78,3.8,12.66,325014,24849.61,23880.0,American region,North America,High income
64,Bahrain,2015,79.4,80.22,3.1,4.3,24.91,24.86,4.98,8.87,1362142,22850.67,23640.0,Asian region,Western Asia (Middle East),High income
65,Bahrain,2014,79.33,82.04,3.2,4.4,24.92,24.93,4.41,10.09,1311134,25464.76,25480.0,Asian region,Western Asia (Middle East),High income
66,Bahrain,2013,79.25,84.24,3.2,4.5,24.93,25.0,4.31,8.46,1261673,25790.73,25970.0,Asian region,Western Asia (Middle East),High income
67,Bahrain,2012,79.08,85.86,3.0,4.8,24.95,25.08,4.11,8.3,1224939,25102.73,24670.0,Asian region,Western Asia (Middle East),High income
68,Bahrain,2011,78.89,87.65,3.2,4.9,24.96,25.15,3.87,8.05,1212077,23741.56,20040.0,Asian region,Western Asia (Middle East),High income
69,Bahrain,2010,78.75,88.77,3.3,5.3,24.98,25.23,4.09,8.23,1213645,21186.81,19510.0,Asian region,Western Asia (Middle East),High income
70,Bahrain,2009,78.46,92.6,3.1,5.6,25.0,25.31,4.33,11.17,1179453,19448.18,18940.0,Asian region,Western Asia (Middle East),High income
71,Bahrain,2008,78.08,97.07,3.3,5.9,25.02,25.39,3.2,8.83,1110343,23155.82,21070.0,Asian region,Western Asia (Middle East),High income
72,Bahrain,2007,77.63,101.8,3.3,6.2,25.05,25.47,3.3,9.07,1040532,20883.55,19600.0,Asian region,Western Asia (Middle East),High income
73,Bahrain,2006,77.16,110.1,3.5,6.5,25.09,25.56,3.11,8.94,970981,19057.8,17850.0,Asian region,Western Asia (Middle East),High income
74,Bahrain,2005,76.93,110.3,3.6,6.7,25.12,25.65,3.26,9.14,901921,17705.24,16550.0,Asian region,Western Asia (Middle East),High income
75,Bahrain,2004,76.56,116.4,3.8,7.0,25.16,25.74,3.5,9.04,833451,15777.96,14680.0,Asian region,Western Asia (Middle East),High income
76,Bahrain,2003,76.34,123.0,4.0,7.1,25.2,25.83,3.89,8.76,778256,14230.3,13180.0,Asian region,Western Asia (Middle East),High income
77,Bahrain,2002,76.09,129.8,4.1,7.1,25.23,25.91,3.68,8.22,748324,12820.0,12480.0,Asian region,Western Asia (Middle East),High income
78,Bahrain,2001,75.91,135.3,4.4,7.4,25.25,25.98,3.49,9.03,730257,12291.83,12730.0,Asian region,Western Asia (Middle East),High income
79,Bahrain,2000,75.5,149.0,4.7,7.6,25.27,26.05,3.34,10.27,711442,12738.77,12500.0,Asian region,Western Asia (Middle East),High income
80,Barbados,2015,76.65,114.2,8.4,4.6,26.43,29.32,6.83,9.07,278083,17040.42,18010.0,American region,Caribbean,High income
81,Barbados,2014,76.48,114.5,8.8,4.7,26.34,29.23,6.97,9.91,277493,16980.03,18450.0,American region,Caribbean,High income
82,Barbados,2013,76.28,114.5,9.1,4.6,26.26,29.13,7.4,10.81,276865,16952.13,18530.0,American region,Caribbean,High income
83,Barbados,2012,76.1,114.7,9.2,4.6,26.17,29.04,7.78,12.41,276197,16736.92,18550.0,American region,Caribbean,High income
84,Barbados,2011,75.92,116.9,9.2,4.8,26.09,28.95,6.9,10.61,275486,16924.07,16990.0,American region,Caribbean,High income
85,Barbados,2010,75.71,117.7,9.5,5.2,26.0,28.87,6.77,10.73,274711,16507.43,16710.0,American region,Caribbean,High income
86,Barbados,2009,75.68,118.4,9.6,5.2,25.92,28.78,7.15,11.66,273791,16314.67,16150.0,American region,Caribbean,High income
87,Barbados,2008,75.45,120.4,9.8,5.2,25.84,28.7,6.48,11.28,272635,17570.78,16600.0,American region,Caribbean,High income
88,Barbados,2007,75.34,122.7,9.9,5.4,25.75,28.61,6.06,10.53,271444,17225.53,15950.0,American region,Caribbean,High income
89,Barbados,2006,75.07,124.6,10.0,5.6,25.67,28.53,6.58,12.22,270425,15595.17,14630.0,American region,Caribbean,High income
90,Barbados,2005,74.89,125.4,9.8,5.9,25.59,28.45,6.78,12.26,269477,14173.75,13610.0,American region,Caribbean,High income
91,Barbados,2004,74.73,127.5,9.8,6.1,25.51,28.36,7.31,13.97,268505,12828.44,12660.0,American region,Caribbean,High income
92,Barbados,2003,74.47,129.7,9.8,6.0,25.42,28.28,6.69,11.64,267499,11998.18,11660.0,American region,Caribbean,High income
93,Barbados,2002,74.37,129.1,9.3,6.4,25.34,28.19,5.86,9.33,266455,11658.63,11030.0,American region,Caribbean,High income
94,Barbados,2001,74.25,129.7,9.2,6.4,25.26,28.1,5.53,12.38,265377,11510.04,11030.0,American region,Caribbean,High income
95,Barbados,2000,74.09,138.1,9.1,6.2,25.17,28.01,5.33,12.28,264657,11560.25,11170.0,American region,Caribbean,High income
96,Belgium,2015,80.99,71.86,2.2,1.8,26.78,25.72,10.8,15.35,11274196,41008.3,45650.0,European region,Western Europe,High income
97,Belgium,2014,81.29,72.45,2.1,1.7,26.75,25.69,10.61,14.52,11209057,47764.07,47850.0,European region,Western Europe,High income
98,Belgium,2013,80.59,75.97,2.2,2.0,26.72,25.66,10.58,14.32,11159407,46757.95,47820.0,European region,Western Europe,High income
99,Belgium,2012,80.39,78.43,2.3,2.0,26.7,25.63,10.5,14.22,11106932,44670.56,46980.0,European region,Western Europe,High income
100,Belgium,2011,80.59,80.45,2.3,2.0,26.66,25.6,10.36,14.28,11038264,47410.57,46370.0,European region,Western Europe,High income
101,Belgium,2010,80.18,81.5,2.3,2.2,26.63,25.58,10.2,14.44,10895586,44184.95,47110.0,European region,Western Europe,High income
102,Belgium,2009,80.03,84.24,2.5,2.1,26.59,25.55,10.32,14.4,10796493,44760.29,46900.0,European region,Western Europe,High income
103,Belgium,2008,79.68,86.33,2.5,2.2,26.54,25.51,9.6,14.31,10709973,48303.4,46570.0,European region,Western Europe,High income
104,Belgium,2007,79.78,85.0,2.5,2.1,26.49,25.48,9.14,13.96,10625700,44319.17,42740.0,European region,Western Europe,High income
105,Belgium,2006,79.38,86.34,2.6,2.3,26.43,25.45,9.13,13.96,10547958,38705.11,39940.0,European region,Western Europe,High income
106,Belgium,2005,78.98,88.52,2.7,2.4,26.37,25.42,9.22,13.3,10478617,36809.7,37780.0,European region,Western Europe,High income
107,Belgium,2004,78.88,89.63,2.6,2.4,26.3,25.39,9.33,14.18,10421137,35429.41,32910.0,European region,Western Europe,High income
108,Belgium,2003,78.13,94.19,2.7,2.6,26.24,25.36,9.16,13.31,10376133,30655.21,27100.0,European region,Western Europe,High income
109,Belgium,2002,78.08,96.14,2.9,2.6,26.17,25.33,8.32,12.29,10332785,25006.19,24060.0,European region,Western Europe,High income
110,Belgium,2001,77.97,98.22,2.9,2.9,26.1,25.3,8.15,12.43,10286570,23015.07,24460.0,European region,Western Europe,High income
111,Belgium,2000,77.72,99.75,3.0,2.9,26.03,25.27,8.0,12.07,10251250,23098.89,25890.0,European region,Western Europe,High income
112,Brunei Darussalam,2015,74.75,97.91,4.8,5.7,27.17,27.22,2.39,5.86,421437,30681.43,38180.0,Asian region,Southeast Asia,High income
113,Brunei Darussalam,2014,74.78,96.04,4.7,5.8,27.02,27.1,1.91,5.2,416656,41035.78,42370.0,Asian region,Southeast Asia,High income
114,Brunei Darussalam,2013,74.8,93.6,4.6,5.8,26.87,26.98,1.9,5.12,411702,43950.05,44580.0,Asian region,Southeast Asia,High income
115,Brunei Darussalam,2012,74.83,91.8,4.7,5.9,26.72,26.87,1.85,5.44,406634,46844.2,41690.0,Asian region,Southeast Asia,High income
116,Brunei Darussalam,2011,74.86,90.69,4.7,5.7,26.58,26.76,1.86,5.74,401506,46139.11,36520.0,Asian region,Southeast Asia,High income
117,Brunei Darussalam,2010,74.85,91.38,4.8,5.8,26.44,26.64,2.28,5.78,396053,34609.71,35370.0,Asian region,Southeast Asia,High income
118,Brunei Darussalam,2009,74.85,92.36,4.8,5.8,26.3,26.53,2.39,6.22,390311,27497.55,35470.0,Asian region,Southeast Asia,High income
119,Brunei Darussalam,2008,74.84,94.27,4.8,6.1,26.16,26.43,1.88,6.21,384568,37427.54,36700.0,Asian region,Southeast Asia,High income
120,Brunei Darussalam,2007,74.82,94.97,4.8,6.3,26.02,26.33,1.94,5.77,378748,32337.27,33470.0,Asian region,Southeast Asia,High income
121,Brunei Darussalam,2006,74.78,95.28,4.8,6.6,25.89,26.23,1.91,5.81,372808,30767.75,30720.0,Asian region,Southeast Asia,High income
122,Brunei Darussalam,2005,74.73,94.46,5.0,6.9,25.76,26.13,2.23,6.43,366717,25991.21,25670.0,Asian region,Southeast Asia,High income
123,Brunei Darussalam,2004,74.65,94.78,5.1,6.9,25.63,26.03,2.55,6.4,360461,21839.26,22190.0,Asian region,Southeast Asia,High income
124,Brunei Darussalam,2003,74.56,95.45,4.9,7.1,25.51,25.94,2.6,6.99,354045,18521.37,19840.0,Asian region,Southeast Asia,High income
125,Brunei Darussalam,2002,74.43,96.88,5.0,7.1,25.38,25.84,2.53,5.11,347463,16817.24,18960.0,Asian region,Southeast Asia,High income
126,Brunei Darussalam,2001,74.28,98.43,5.0,7.0,25.26,25.75,2.55,5.97,340748,16437.42,19270.0,Asian region,Southeast Asia,High income
127,Brunei Darussalam,2000,74.08,100.4,5.0,7.1,25.15,25.66,2.55,5.72,333926,17971.89,19390.0,Asian region,Southeast Asia,High income
128,Canada,2015,81.82,66.11,3.6,1.6,27.45,26.73,10.74,19.01,4819333,43594.19,47580.0,American region,North America,High income
129,Canada,2014,81.78,66.56,3.6,1.6,27.44,26.7,10.26,18.91,4798734,50960.84,52200.0,American region,North America,High income
130,Canada,2013,81.74,66.24,3.7,1.6,27.43,26.67,10.41,18.48,4802428,52638.12,52800.0,American region,North America,High income
131,Canada,2012,81.66,67.55,3.7,1.7,27.42,26.64,10.51,18.1,4773306,52670.34,51080.0,American region,North America,High income
132,Canada,2011,81.48,66.82,3.7,1.7,27.41,26.61,10.38,17.53,4732022,52223.86,47190.0,American region,North America,High income
133,Canada,2010,81.32,69.1,3.6,1.9,27.39,26.57,10.68,17.32,4660067,47560.67,44490.0,American region,North America,High income
134,Canada,2009,81.07,71.36,3.6,1.9,27.37,26.53,10.66,17.24,4564540,40874.88,43230.0,American region,North America,High income
135,Canada,2008,80.72,73.0,3.8,1.9,27.34,26.49,9.61,17.28,4467233,46710.25,44930.0,American region,North America,High income
136,Canada,2007,80.54,73.68,3.9,1.9,27.3,26.45,9.45,17.06,4375569,44660.08,41540.0,American region,North America,High income
137,Canada,2006,80.54,73.95,3.9,1.9,27.26,26.4,9.34,16.78,4294352,40504.04,37900.0,American region,North America,High income
138,Canada,2005,80.11,75.7,3.9,2.0,27.21,26.35,9.04,17.13,4208834,36383.66,34310.0,American region,North America,High income
139,Canada,2004,79.99,75.73,3.9,2.1,27.16,26.29,9.07,16.93,4115138,32145.54,29530.0,American region,North America,High income
140,Canada,2003,79.72,77.35,4.0,2.2,27.1,26.23,9.01,16.36,4026841,28301.86,25480.0,American region,North America,High income
141,Canada,2002,79.53,78.0,3.9,2.3,27.03,26.16,8.86,15.88,3930648,24256.02,23590.0,American region,North America,High income
142,Canada,2001,79.4,79.21,3.6,2.5,26.96,26.08,8.62,15.28,3844773,23822.1,23120.0,American region,North America,High income
143,Canada,2000,79.17,80.77,3.7,2.6,26.89,26.0,8.25,14.82,3759170,24271.0,22740.0,American region,North America,High income
144,Chile,2015,79.75,84.03,5.4,2.7,27.89,28.26,8.35,16.02,1379860000,13567.36,14080.0,American region,South America,High income
145,Chile,2014,79.47,83.5,5.2,2.8,27.78,28.18,7.84,15.69,1371860000,14675.15,14690.0,American region,South America,High income
146,Chile,2013,79.34,85.35,5.3,2.9,27.68,28.1,7.48,15.41,1363240000,15842.16,15080.0,American region,South America,High income
147,Chile,2012,79.02,84.93,5.4,3.0,27.57,28.01,7.02,14.57,1354190000,15397.78,14170.0,American region,South America,High income
148,Chile,2011,79.11,86.39,5.3,3.1,27.47,27.93,6.8,14.01,1345035000,14637.76,11860.0,American region,South America,High income
149,Chile,2010,78.5,89.62,5.4,3.2,27.37,27.85,6.82,13.69,1337705000,12764.59,10720.0,American region,South America,High income
150,Chile,2009,78.74,90.82,5.3,3.5,27.27,27.77,7.25,13.6,1331260000,10204.56,9880.0,American region,South America,High income
151,Chile,2008,78.48,88.03,5.3,3.6,27.17,27.7,6.74,13.46,1324655000,10797.05,9950.0,American region,South America,High income
152,Chile,2007,77.83,89.85,5.3,3.8,27.07,27.63,6.21,13.6,1317885000,10456.83,8700.0,American region,South America,High income
153,Chile,2006,78.26,90.56,5.1,3.9,26.97,27.55,6.07,13.41,1311020000,9418.27,7350.0,American region,South America,High income
154,Chile,2005,78.02,92.48,4.9,4.0,26.88,27.48,6.62,12.87,1303720000,7560.54,6200.0,American region,South America,High income
155,Chile,2004,77.62,96.42,4.9,4.4,26.78,27.42,6.91,13.1,1296075000,6185.3,5200.0,American region,South America,High income
156,Chile,2003,77.39,99.76,4.9,4.5,26.69,27.35,7.25,12.48,1288400000,4823.26,4570.0,American region,South America,High income
157,Chile,2002,77.44,100.7,4.9,4.8,26.6,27.28,7.21,11.66,1280400000,4477.19,4520.0,American region,South America,High income
158,Chile,2001,76.77,106.4,5.1,5.2,26.51,27.22,7.1,11.13,1271850000,4610.59,4780.0,American region,South America,High income
159,Chile,2000,76.87,103.7,5.4,5.6,26.42,27.15,7.0,10.96,1262645000,5102.97,5030.0,American region,South America,High income
160,Croatia,2015,77.28,94.12,3.0,1.7,28.07,26.91,6.69,11.73,11339894,12135.1,13580.0,European region,Southern Europe,High income
161,Croatia,2014,77.48,92.31,3.1,1.7,27.95,26.79,6.61,11.36,11332026,14035.86,13810.0,European region,Southern Europe,High income
162,Croatia,2013,77.13,93.75,3.3,1.9,27.83,26.67,6.43,11.37,11321579,14002.24,13940.0,European region,Southern Europe,High income
163,Croatia,2012,76.92,100.7,3.4,1.9,27.71,26.55,7.68,13.43,11309290,13452.98,13520.0,European region,Southern Europe,High income
164,Croatia,2011,76.78,102.0,3.3,1.9,27.59,26.43,7.66,12.95,11298710,14664.37,13980.0,European region,Southern Europe,High income
165,Croatia,2010,76.48,105.0,3.6,2.0,27.47,26.32,7.99,13.7,11290417,13697.45,13890.0,European region,Southern Europe,High income
166,Croatia,2009,76.17,109.0,3.6,2.0,27.36,26.2,8.08,13.36,11283185,14422.92,13960.0,European region,Southern Europe,High income
167,Croatia,2008,75.91,117.3,3.8,2.2,27.24,26.08,7.65,14.12,11276609,15900.47,13990.0,European region,Southern Europe,High income
168,Croatia,2007,75.71,115.5,3.9,2.3,27.12,25.96,7.41,13.96,11269887,13762.67,12510.0,European region,Southern Europe,High income
169,Croatia,2006,75.84,114.7,4.1,2.3,27.0,25.85,6.91,13.03,11260630,11505.41,11240.0,European region,Southern Europe,High income
170,Croatia,2005,75.24,117.4,4.1,2.4,26.88,25.73,6.84,12.76,11246114,10446.44,10200.0,European region,Southern Europe,High income
171,Croatia,2004,75.52,114.7,4.3,2.6,26.76,25.62,6.5,10.63,11225294,9723.36,8570.0,European region,Southern Europe,High income
172,Croatia,2003,74.61,121.9,4.7,2.7,26.63,25.51,6.3,10.48,11199217,8192.61,6700.0,European region,Southern Europe,High income
173,Croatia,2002,74.72,122.3,5.0,2.7,26.52,25.41,6.14,9.69,11170051,6219.64,5650.0,European region,Southern Europe,High income
174,Croatia,2001,74.51,124.5,5.2,3.0,26.4,25.31,7.17,11.76,11139127,5363.83,5360.0,European region,Southern Europe,High income
175,Croatia,2000,72.81,126.5,5.5,2.8,26.29,25.22,7.65,11.92,11105791,4952.31,5310.0,European region,Southern Europe,High income
176,Cyprus,2015,80.97,53.65,1.7,1.2,27.71,26.23,6.79,7.07,10546059,23487.22,26090.0,Asian region,Western Asia (Middle East),High income
177,Cyprus,2014,80.77,53.33,1.8,1.4,27.69,26.23,6.93,5.98,10525347,27244.34,26590.0,Asian region,Western Asia (Middle East),High income
178,Cyprus,2013,80.4,53.18,1.6,1.3,27.67,26.24,6.93,7.37,10514272,27797.45,27860.0,Asian region,Western Asia (Middle East),High income
179,Cyprus,2012,80.11,53.92,2.0,1.4,27.65,26.24,6.54,7.13,10510785,28991.93,29760.0,Asian region,Western Asia (Middle East),High income
180,Cyprus,2011,80.0,55.44,1.8,1.5,27.62,26.24,6.43,7.25,10496088,32485.8,32680.0,Asian region,Western Asia (Middle East),High income
181,Cyprus,2010,79.67,58.0,2.0,1.8,27.59,26.24,6.5,7.13,10474410,31105.03,32170.0,Asian region,Western Asia (Middle East),High income
182,Cyprus,2009,79.4,60.74,2.1,1.7,27.56,26.24,6.47,6.53,10443936,32236.54,32820.0,Asian region,Western Asia (Middle East),High income
183,Cyprus,2008,78.98,63.5,2.1,1.8,27.51,26.23,6.01,6.52,10384603,35397.36,31970.0,Asian region,Western Asia (Middle East),High income
184,Cyprus,2007,78.81,65.77,2.3,1.9,27.46,26.21,5.36,6.15,10298828,31244.93,27340.0,Asian region,Western Asia (Middle East),High income
185,Cyprus,2006,78.37,67.78,2.4,2.3,27.4,26.19,5.46,6.05,10238905,26729.32,25600.0,Asian region,Western Asia (Middle East),High income
186,Cyprus,2005,78.1,69.15,2.4,2.5,27.34,26.17,5.44,5.74,10211216,24959.26,23990.0,Asian region,Western Asia (Middle East),High income
187,Cyprus,2004,77.94,70.59,2.4,2.7,27.26,26.14,5.41,5.79,10197101,23792.62,20260.0,Asian region,Western Asia (Middle East),High income
188,Cyprus,2003,77.79,71.47,2.5,2.8,27.18,26.11,5.64,6.11,10193998,20252.24,16710.0,Asian region,Western Asia (Middle East),High income
189,Cyprus,2002,77.49,71.73,2.7,3.0,27.1,26.07,5.62,6.74,10196916,16093.21,14510.0,Asian region,Western Asia (Middle East),High income
190,Cyprus,2001,76.99,70.66,3.0,3.3,27.01,26.03,5.34,6.33,10216605,14821.45,14170.0,Asian region,Western Asia (Middle East),High income
191,Cyprus,2000,76.57,68.34,3.1,3.5,26.92,25.98,5.31,6.33,10255063,14388.35,14180.0,Asian region,Western Asia (Middle East),High income
192,Czechia,2015,78.58,83.32,1.5,1.4,28.11,26.42,7.37,14.75,23596741,17829.7,18330.0,European region,Eastern Europe,High income
193,Czechia,2014,78.82,84.85,1.5,1.7,28.02,26.4,7.61,14.96,22995555,19890.92,18890.0,European region,Eastern Europe,High income
194,Czechia,2013,78.18,89.62,1.5,1.4,27.94,26.38,7.52,14.84,22469268,20133.17,19430.0,European region,Eastern Europe,High income
195,Czechia,2012,78.08,92.89,1.5,1.5,27.87,26.37,7.62,14.38,22010712,19870.8,19470.0,European region,Eastern Europe,High income
196,Czechia,2011,77.87,96.51,1.6,1.7,27.79,26.35,7.56,14.74,21562914,21871.27,19420.0,European region,Eastern Europe,High income
197,Czechia,2010,77.42,98.73,1.7,1.6,27.72,26.34,7.59,14.7,21120042,19960.07,19280.0,European region,Eastern Europe,High income
