,country,year,life_expectancy,adult_mortality,infant_deaths,under_five_deaths,bmi_male,bmi_female,health_expenditure_percentage,total_expenditure,population,gdp_per_capita,gni,region,sub_region,income_class
188,Colombia,2003,72.36,130.0,12.3,10.5,24.53,25.94,5.78,15.6,570130,2305.17,2410.0,American region,South America,Upper-middle income
189,Colombia,2002,71.94,145.1,12.8,10.8,24.42,25.87,5.73,14.86,559047,2421.16,2410.0,American region,South America,Upper-middle income
190,Colombia,2001,71.5,146.5,13.2,11.3,24.31,25.8,5.94,15.38,547741,2465.01,2360.0,American region,South America,Upper-middle income
191,Colombia,2000,71.32,148.1,13.4,11.5,24.2,25.72,5.64,14.88,536758,2546.85,2370.0,American region,South America,Upper-middle income
192,Costa Rica,2015,79.09,82.12,6.0,3.2,26.84,28.01,7.59,29.49,4203604,11529.96,10770.0,American region,Central America,Upper-middle income
193,Costa Rica,2014,78.77,80.37,6.2,3.4,26.77,27.91,7.66,29.14,4238389,10737.68,10410.0,American region,Central America,Upper-middle income
194,Costa Rica,2013,79.4,81.18,6.3,3.4,26.7,27.81,7.68,29.15,4255689,10633.27,9990.0,American region,Central America,Upper-middle income
195,Costa Rica,2012,79.28,81.59,6.4,3.3,26.63,27.7,7.79,31.29,4267558,9971.65,9330.0,American region,Central America,Upper-middle income
196,Costa Rica,2011,79.35,81.82,6.5,3.3,26.56,27.59,8.12,32.77,4280622,9137.46,8130.0,American region,Central America,Upper-middle income
197,Costa Rica,2010,78.67,87.64,6.6,3.3,26.48,27.48,8.03,31.74,4295427,8147.24,7290.0,American region,Central America,Upper-middle income
198,Costa Rica,2009,78.67,79.08,6.8,3.3,26.4,27.37,7.86,33.1,4305181,6737.86,6570.0,American region,Central America,Upper-middle income
199,Costa Rica,2008,78.44,80.83,6.8,3.5,26.32,27.25,7.47,32.38,4309705,6841.91,6440.0,American region,Central America,Upper-middle income
200,Costa Rica,2007,78.46,76.58,7.0,3.5,26.24,27.13,7.0,31.21,4310217,6055.09,5710.0,American region,Central America,Upper-middle income
201,Costa Rica,2006,78.51,88.2,6.8,3.6,26.15,27.02,6.94,29.51,4311159,5188.36,5090.0,American region,Central America,Upper-middle income
202,Costa Rica,2005,78.5,81.73,6.8,3.5,26.07,26.89,6.66,25.71,4310145,4643.46,4670.0,American region,Central America,Upper-middle income
203,Costa Rica,2004,78.33,88.35,6.9,3.8,25.97,26.77,6.63,25.74,4304600,4376.08,4400.0,American region,Central America,Upper-middle income
204,Costa Rica,2003,78.07,88.35,7.0,4.1,25.88,26.64,6.97,26.33,4303399,4123.51,4050.0,American region,Central America,Upper-middle income
205,Costa Rica,2002,77.98,88.0,7.2,4.5,25.78,26.51,6.87,24.76,4302174,4021.43,3790.0,American region,Central America,Upper-middle income
206,Costa Rica,2001,77.54,90.16,7.4,4.9,25.68,26.37,6.47,24.56,4299642,3941.6,3700.0,American region,Central America,Upper-middle income
207,Costa Rica,2000,77.59,89.4,7.6,5.5,25.58,26.23,6.56,25.26,4468302,3773.03,3590.0,American region,Central America,Upper-middle income
208,Cuba,2015,77.77,100.1,2.3,3.3,25.29,26.14,12.81,18.25,1187280,7683.74,7270.0,American region,Caribbean,Upper-middle income
209,Cuba,2014,77.85,97.26,2.4,3.3,25.21,26.09,12.14,18.02,1176995,7117.54,6850.0,American region,Caribbean,Upper-middle income
210,Cuba,2013,77.87,97.98,2.5,3.3,25.13,26.03,10.43,14.14,1166968,6814.24,6640.0,American region,Caribbean,Upper-middle income
211,Cuba,2012,77.83,98.59,2.5,3.3,25.05,25.97,9.3,11.49,1156556,6467.34,6090.0,American region,Caribbean,Upper-middle income
212,Cuba,2011,77.76,94.36,2.7,3.2,24.96,25.92,11.31,15.09,1145086,6106.01,5590.0,American region,Caribbean,Upper-middle income
213,Cuba,2010,77.66,99.79,2.8,3.2,24.88,25.86,10.69,13.87,1129686,5275.53,5170.0,American region,Caribbean,Upper-middle income
214,Cuba,2009,77.55,100.8,2.7,3.3,24.8,25.81,12.29,14.93,1110974,5094.44,5080.0,American region,Caribbean,Upper-middle income
215,Cuba,2008,77.43,101.5,2.8,3.6,24.72,25.75,11.31,13.18,1092390,4992.82,5030.0,American region,Caribbean,Upper-middle income
216,Cuba,2007,77.31,101.9,2.7,3.7,24.64,25.7,10.97,14.48,1073873,4814.85,4740.0,American region,Caribbean,Upper-middle income
217,Cuba,2006,77.18,101.8,3.0,4.1,24.56,25.64,8.27,11.21,1055438,4336.87,4410.0,American region,Caribbean,Upper-middle income
218,Cuba,2005,77.05,107.9,3.3,4.3,24.47,25.59,8.76,11.67,1037062,3791.87,3960.0,American region,Caribbean,Upper-middle income
219,Cuba,2004,76.91,106.7,3.4,4.3,24.39,25.53,6.83,10.32,1018684,3403.3,3490.0,American region,Caribbean,Upper-middle income
220,Cuba,2003,76.77,108.3,3.9,4.1,24.31,25.47,7.1,10.89,1000350,3205.69,3100.0,American region,Caribbean,Upper-middle income
221,Cuba,2002,76.61,108.3,3.9,3.9,24.23,25.41,7.11,11.19,982194,3007.19,2830.0,American region,Caribbean,Upper-middle income
222,Cuba,2001,76.42,115.3,4.0,3.7,24.14,25.35,6.98,11.39,964830,2844.24,2760.0,American region,Caribbean,Upper-middle income
223,Cuba,2000,76.18,116.5,4.2,4.1,24.06,25.28,6.58,10.8,948237,2752.2,2620.0,American region,Caribbean,Upper-middle income
224,Ecuador,2015,76.79,103.1,7.9,7.1,26.65,27.93,7.61,10.91,16195902,6002.11,5970.0,American region,South America,Upper-middle income
225,Ecuador,2014,76.62,107.7,8.1,7.3,26.52,27.8,6.83,9.7,15957994,6436.76,6190.0,American region,South America,Upper-middle income
226,Ecuador,2013,76.37,112.4,8.1,7.8,26.4,27.66,6.88,8.86,15722989,6141.98,5880.0,American region,South America,Upper-middle income
227,Ecuador,2012,76.06,119.3,8.5,8.0,26.28,27.52,6.86,8.85,15483883,5666.22,5320.0,American region,South America,Upper-middle income
228,Ecuador,2011,75.74,123.6,8.8,8.5,26.15,27.39,6.58,7.97,15237728,5183.62,4770.0,American region,South America,Upper-middle income
229,Ecuador,2010,75.43,128.8,9.1,9.0,26.03,27.25,6.22,8.44,14989585,4546.58,4290.0,American region,South America,Upper-middle income
230,Ecuador,2009,75.18,133.2,9.5,9.4,25.91,27.12,5.8,7.46,14742766,4076.23,3970.0,American region,South America,Upper-middle income
231,Ecuador,2008,74.98,136.8,9.9,10.1,25.79,26.99,5.47,6.15,14496797,4217.44,3770.0,American region,South America,Upper-middle income
232,Ecuador,2007,74.84,137.0,10.2,10.6,25.67,26.86,5.43,8.83,14251835,3497.71,3210.0,American region,South America,Upper-middle income
233,Ecuador,2006,74.69,139.5,10.7,11.0,25.55,26.74,5.71,8.57,14009061,3261.51,3000.0,American region,South America,Upper-middle income
234,Ecuador,2005,74.51,143.7,11.1,11.4,25.44,26.62,5.6,7.87,13770012,2925.11,2750.0,American region,South America,Upper-middle income
235,Ecuador,2004,74.28,139.1,11.5,12.2,25.32,26.49,5.57,8.46,13534593,2600.37,2410.0,American region,South America,Upper-middle income
236,Ecuador,2003,73.97,139.9,12.0,12.6,25.21,26.37,5.44,8.21,13301184,2328.0,2010.0,American region,South America,Upper-middle income
237,Ecuador,2002,73.61,146.6,12.7,13.3,25.1,26.25,4.48,6.55,13070609,2069.85,1650.0,American region,South America,Upper-middle income
238,Ecuador,2001,73.24,145.6,13.3,14.2,24.99,26.12,3.76,6.21,12845521,1800.4,1490.0,American region,South America,Upper-middle income
239,Ecuador,2000,72.84,150.0,14.1,14.8,24.88,25.99,3.33,4.14,12626507,1389.1,1500.0,American region,South America,Upper-middle income
240,Equatorial Guinea,2015,60.1,270.0,32.0,64.0,22.34,25.9,2.34,1.33,1346973,9788.98,8720.0,African region,Central Africa,Upper-middle income
241,Equatorial Guinea,2014,59.6,256.9,32.6,61.7,22.28,25.78,1.75,1.49,1295183,16804.92,10610.0,African region,Central Africa,Upper-middle income
242,Equatorial Guinea,2013,59.22,266.4,33.3,63.1,22.23,25.66,1.64,1.46,1243941,17644.59,11220.0,African region,Central Africa,Upper-middle income
243,Equatorial Guinea,2012,58.86,282.5,33.8,66.8,22.17,25.54,1.51,1.49,1193636,18756.43,11060.0,African region,Central Africa,Upper-middle income
244,Equatorial Guinea,2011,58.41,287.5,34.6,68.1,22.12,25.42,1.43,1.47,1144588,18659.42,9170.0,African region,Central Africa,Upper-middle income
245,Equatorial Guinea,2010,57.88,280.6,35.4,69.3,22.07,25.3,1.62,1.46,1094524,14905.51,7920.0,African region,Central Africa,Upper-middle income
246,Equatorial Guinea,2009,57.43,276.1,36.3,78.1,22.01,25.18,1.77,1.48,1043686,14398.77,9950.0,African region,Central Africa,Upper-middle income
247,Equatorial Guinea,2008,57.07,278.7,37.2,79.8,21.95,25.05,1.12,1.5,994971,19849.72,11310.0,African region,Central Africa,Upper-middle income
248,Equatorial Guinea,2007,56.54,282.3,38.3,81.3,21.89,24.93,1.3,1.47,948814,13776.9,9200.0,African region,Central Africa,Upper-middle income
249,Equatorial Guinea,2006,56.05,290.6,39.4,82.4,21.83,24.81,1.29,1.44,905418,11140.19,6420.0,African region,Central Africa,Upper-middle income
250,Equatorial Guinea,2005,55.46,303.1,40.4,93.9,21.77,24.68,1.3,1.46,864726,9502.86,3080.0,African region,Central Africa,Upper-middle income
251,Equatorial Guinea,2004,55.04,305.4,41.4,96.8,21.7,24.56,1.45,1.49,826355,5337.61,1370.0,African region,Central Africa,Upper-middle income
252,Equatorial Guinea,2003,54.58,306.6,42.5,99.6,21.64,24.43,1.83,1.45,789681,3146.52,960.0,African region,Central Africa,Upper-middle income
253,Equatorial Guinea,2002,54.08,305.0,43.1,102.5,21.57,24.3,2.75,1.41,754115,2395.85,1050.0,African region,Central Africa,Upper-middle income
254,Equatorial Guinea,2001,53.64,312.0,43.7,103.2,21.51,24.17,1.2,1.41,719270,2031.42,760.0,African region,Central Africa,Upper-middle income
255,Equatorial Guinea,2000,53.23,322.8,44.4,102.8,21.44,24.04,1.11,1.41,684977,1527.06,660.0,African region,Central Africa,Upper-middle income
256,Fiji,2015,66.84,225.3,10.1,14.7,26.7,28.93,3.32,7.04,917200,5105.19,4820.0,Oceania region,Melanesia,Upper-middle income
257,Fiji,2014,67.38,227.2,9.9,14.5,26.59,28.85,3.37,7.1,915560,5305.06,4740.0,Oceania region,Melanesia,Upper-middle income
258,Fiji,2013,67.43,229.1,9.9,14.5,26.48,28.77,3.2,7.47,913453,4586.96,4460.0,Oceania region,Melanesia,Upper-middle income
259,Fiji,2012,67.55,230.8,9.8,14.5,26.38,28.7,3.27,7.51,911059,4359.79,3910.0,Oceania region,Melanesia,Upper-middle income
260,Fiji,2011,67.52,232.0,9.9,14.5,26.27,28.62,3.14,7.47,908355,4160.72,3570.0,Oceania region,Melanesia,Upper-middle income
261,Fiji,2010,67.33,234.0,10.0,14.2,26.17,28.54,3.42,8.79,905169,3469.15,3450.0,Oceania region,Melanesia,Upper-middle income
262,Fiji,2009,67.09,235.9,10.1,13.9,26.07,28.46,3.54,8.37,901383,3184.69,3620.0,Oceania region,Melanesia,Upper-middle income
263,Fiji,2008,66.94,240.5,10.5,13.6,25.97,28.38,3.18,9.78,896731,3928.92,3730.0,Oceania region,Melanesia,Upper-middle income
264,Fiji,2007,66.83,237.9,10.8,13.0,25.88,28.3,3.42,10.59,890648,3793.1,3530.0,Oceania region,Melanesia,Upper-middle income
265,Fiji,2006,66.86,237.8,11.1,12.8,25.78,28.21,3.35,9.97,883083,3483.6,3340.0,Oceania region,Melanesia,Upper-middle income
266,Fiji,2005,66.63,235.0,10.7,12.5,25.68,28.12,3.26,10.36,874923,3406.48,3320.0,Oceania region,Melanesia,Upper-middle income
267,Fiji,2004,66.42,229.0,10.5,12.6,25.59,28.03,3.26,9.25,866694,3124.61,2820.0,Oceania region,Melanesia,Upper-middle income
268,Fiji,2003,66.18,234.9,9.9,13.8,25.49,27.93,2.97,8.61,858306,2680.27,2270.0,Oceania region,Melanesia,Upper-middle income
269,Fiji,2002,65.75,232.6,9.2,14.1,25.4,27.82,2.98,8.04,849891,2157.08,2050.0,Oceania region,Melanesia,Upper-middle income
270,Fiji,2001,66.34,240.5,9.0,13.4,25.31,27.72,2.91,7.9,841320,1964.13,2050.0,Oceania region,Melanesia,Upper-middle income
271,Fiji,2000,66.31,252.1,9.0,14.0,25.21,27.61,3.42,10.59,832509,2015.86,2150.0,Oceania region,Melanesia,Upper-middle income
272,Gabon,2015,65.46,262.1,22.4,28.4,24.09,26.58,2.66,7.03,2028517,7090.45,7610.0,African region,Central Africa,Upper-middle income
273,Gabon,2014,64.97,264.9,22.8,29.3,24.04,26.47,2.53,6.38,1966855,9255.37,8880.0,African region,Central Africa,Upper-middle income
274,Gabon,2013,64.78,274.3,23.3,30.7,23.98,26.35,2.84,5.26,1902226,9250.08,8870.0,African region,Central Africa,Upper-middle income
275,Gabon,2012,64.59,283.6,23.9,33.9,23.92,26.23,2.42,6.19,1836705,9348.51,8610.0,African region,Central Africa,Upper-middle income
276,Gabon,2011,64.04,292.4,24.4,34.5,23.87,26.11,2.56,7.18,1772500,10273.8,7680.0,African region,Central Africa,Upper-middle income
277,Gabon,2010,63.9,295.7,24.9,34.7,23.81,25.99,2.48,6.81,1711105,8399.6,7420.0,African region,Central Africa,Upper-middle income
278,Gabon,2009,63.3,302.6,25.6,35.1,23.75,25.87,3.84,6.82,1653542,7325.91,7170.0,African region,Central Africa,Upper-middle income
279,Gabon,2008,63.08,307.8,25.9,36.0,23.68,25.74,2.79,5.61,1599978,9732.23,6920.0,African region,Central Africa,Upper-middle income
280,Gabon,2007,62.62,306.5,26.3,40.1,23.61,25.61,3.16,6.36,1549774,8036.92,6240.0,African region,Central Africa,Upper-middle income
281,Gabon,2006,62.38,312.0,27.0,40.4,23.54,25.48,3.14,5.76,1502534,6873.45,5450.0,African region,Central Africa,Upper-middle income
282,Gabon,2005,61.96,325.4,27.2,39.8,23.46,25.34,2.93,5.08,1458353,6570.96,5240.0,African region,Central Africa,Upper-middle income
283,Gabon,2004,61.84,347.0,27.6,59.2,23.38,25.2,3.33,6.51,1417110,5483.14,4110.0,African region,Central Africa,Upper-middle income
284,Gabon,2003,61.67,356.0,27.9,64.2,23.3,25.06,3.53,6.75,1378398,4724.25,3700.0,African region,Central Africa,Upper-middle income
285,Gabon,2002,61.29,356.9,28.4,69.5,23.22,24.92,3.32,4.66,1341696,3976.65,3460.0,African region,Central Africa,Upper-middle income
286,Gabon,2001,61.27,362.5,28.6,79.8,23.13,24.77,3.15,4.54,1306590,3844.56,3290.0,African region,Central Africa,Upper-middle income
287,Gabon,2000,61.07,359.8,29.0,54.6,23.05,24.62,2.9,5.24,1272935,3991.16,2980.0,African region,Central Africa,Upper-middle income
288,Georgia,2015,73.3,156.6,7.8,4.3,27.55,27.75,7.42,9.61,3725276,4086.62,4500.0,Asian region,Western Asia (Middle East),Upper-middle income
289,Georgia,2014,73.1,157.1,8.8,4.3,27.42,27.63,7.9,7.78,3719414,4830.33,4850.0,Asian region,Western Asia (Middle East),Upper-middle income
290,Georgia,2013,72.63,161.0,9.4,4.1,27.28,27.5,7.88,6.85,3717668,4712.0,4680.0,Asian region,Western Asia (Middle East),Upper-middle income
291,Georgia,2012,72.41,162.4,10.2,4.3,27.15,27.38,8.05,5.51,3728874,4530.7,4250.0,Asian region,Western Asia (Middle East),Upper-middle income
292,Georgia,2011,72.39,159.6,11.0,4.4,27.02,27.26,8.01,5.04,3756441,4119.67,3580.0,Asian region,Western Asia (Middle East),Upper-middle income
293,Georgia,2010,72.13,164.9,11.7,4.8,26.89,27.14,9.07,6.15,3786695,3281.73,3220.0,Asian region,Western Asia (Middle East),Upper-middle income
294,Georgia,2009,71.95,165.6,12.4,5.2,26.76,27.02,9.57,5.88,3814419,2822.69,2950.0,Asian region,Western Asia (Middle East),Upper-middle income
295,Georgia,2008,71.33,165.6,13.3,5.6,26.63,26.9,8.44,4.83,3848449,3324.75,2820.0,Asian region,Western Asia (Middle East),Upper-middle income
296,Georgia,2007,71.57,148.2,14.3,6.2,26.51,26.79,7.44,3.95,3860158,2635.37,2380.0,Asian region,Western Asia (Middle East),Upper-middle income
297,Georgia,2006,71.39,153.2,15.4,7.0,26.4,26.68,7.63,5.23,3880347,1996.02,1910.0,Asian region,Western Asia (Middle East),Upper-middle income
298,Georgia,2005,71.13,154.2,16.3,7.9,26.29,26.58,8.08,5.58,3902469,1642.78,1520.0,Asian region,Western Asia (Middle East),Upper-middle income
299,Georgia,2004,70.57,161.4,17.5,8.8,26.18,26.47,8.09,6.25,3927340,1305.05,1210.0,Asian region,Western Asia (Middle East),Upper-middle income
300,Georgia,2003,70.33,160.9,18.7,9.8,26.08,26.37,8.03,7.13,3951736,1010.03,990.0,Asian region,Western Asia (Middle East),Upper-middle income
301,Georgia,2002,70.02,170.8,19.8,11.2,25.99,26.28,7.81,7.02,3978515,853.53,840.0,Asian region,Western Asia (Middle East),Upper-middle income
302,Georgia,2001,69.61,137.5,21.0,12.8,25.9,26.18,7.17,6.75,4014373,801.98,780.0,Asian region,Western Asia (Middle East),Upper-middle income
303,Georgia,2000,69.58,135.3,21.9,14.1,25.81,26.09,7.19,4.85,4077131,749.91,790.0,Asian region,Western Asia (Middle East),Upper-middle income
304,Grenada,2015,75.01,149.0,10.4,6.0,25.18,28.86,4.65,7.66,118980,8379.62,7410.0,American region,Caribbean,Upper-middle income
305,Grenada,2014,74.98,149.6,9.9,6.0,25.1,28.73,4.77,7.3,117972,7726.38,7170.0,American region,Caribbean,Upper-middle income
306,Grenada,2013,75.12,149.0,9.8,5.5,25.01,28.6,5.63,8.24,116945,7205.25,7040.0,American region,Caribbean,Upper-middle income
307,Grenada,2012,75.04,148.7,8.8,6.3,24.93,28.46,5.82,9.11,115912,6900.77,6700.0,American region,Caribbean,Upper-middle income
308,Grenada,2011,75.3,147.5,8.2,6.4,24.85,28.33,5.8,8.54,114918,6775.75,6730.0,American region,Caribbean,Upper-middle income
309,Grenada,2010,75.0,146.5,8.2,6.0,24.76,28.2,5.42,7.4,114039,6760.97,6610.0,American region,Caribbean,Upper-middle income
310,Grenada,2009,75.04,144.9,7.9,5.9,24.68,28.07,5.43,7.87,113249,6810.44,6390.0,American region,Caribbean,Upper-middle income
311,Grenada,2008,74.66,144.7,7.4,6.5,24.59,27.94,5.39,7.03,112478,7343.45,6910.0,American region,Caribbean,Upper-middle income
312,Grenada,2007,74.32,144.8,7.6,6.0,24.51,27.81,5.24,7.26,111725,6790.63,6500.0,American region,Caribbean,Upper-middle income
313,Grenada,2006,73.7,145.6,7.5,6.1,24.42,27.68,5.11,6.31,110988,6295.28,6120.0,American region,Caribbean,Upper-middle income
314,Grenada,2005,73.52,145.5,7.7,6.2,24.34,27.55,5.14,9.11,110254,6308.67,6340.0,American region,Caribbean,Upper-middle income
315,Grenada,2004,71.79,148.9,7.7,6.8,24.25,27.42,5.37,10.47,109516,5470.6,5110.0,American region,Caribbean,Upper-middle income
316,Grenada,2003,73.19,145.7,7.8,6.7,24.16,27.28,5.28,7.42,108740,5435.15,5050.0,American region,Caribbean,Upper-middle income
317,Grenada,2002,73.17,146.0,7.8,7.3,24.07,27.15,6.18,7.56,108231,4992.44,4450.0,American region,Caribbean,Upper-middle income
318,Grenada,2001,73.12,146.0,8.2,7.3,23.98,27.01,5.62,7.26,107936,4821.78,4310.0,American region,Caribbean,Upper-middle income
319,Grenada,2000,72.78,147.3,8.1,8.0,23.89,26.86,5.36,7.24,107432,4840.68,4410.0,American region,Caribbean,Upper-middle income
320,Guyana,2015,68.2,249.3,20.2,12.9,25.09,27.82,4.02,10.84,755031,5668.43,5530.0,American region,South America,Upper-middle income
321,Guyana,2014,67.88,256.2,20.9,13.3,24.99,27.68,3.95,9.42,751115,5495.38,5640.0,American region,South America,Upper-middle income
322,Guyana,2013,67.47,260.5,21.5,13.6,24.9,27.55,3.8,8.82,747420,5576.25,5610.0,American region,South America,Upper-middle income
323,Guyana,2012,67.23,260.3,21.8,14.0,24.81,27.41,3.71,8.23,743966,5461.39,5350.0,American region,South America,Upper-middle income
324,Guyana,2011,66.98,258.9,22.1,14.5,24.71,27.28,4.17,8.62,744230,4960.0,4860.0,American region,South America,Upper-middle income
325,Guyana,2010,66.74,256.7,22.8,15.1,24.62,27.15,4.22,7.61,747932,4589.87,4520.0,American region,South America,Upper-middle income
326,Guyana,2009,66.56,255.7,23.2,15.7,24.53,27.02,4.35,7.41,751258,4213.82,4160.0,American region,South America,Upper-middle income
327,Guyana,2008,66.29,259.9,23.5,16.1,24.44,26.89,4.2,7.02,754150,4011.39,3820.0,American region,South America,Upper-middle income
328,Guyana,2007,66.25,259.9,23.7,16.6,24.35,26.76,4.28,6.61,756521,3609.91,2250.0,American region,South America,Upper-middle income
329,Guyana,2006,65.67,264.9,24.2,17.2,24.26,26.63,3.93,5.7,758367,3138.08,1450.0,American region,South America,Upper-middle income
330,Guyana,2005,65.13,268.0,24.7,17.9,24.17,26.5,3.79,6.28,759709,1085.78,1070.0,American region,South America,Upper-middle income
331,Guyana,2004,64.93,271.2,25.0,18.2,24.08,26.37,3.44,7.35,760424,1036.02,1010.0,American region,South America,Upper-middle income
332,Guyana,2003,64.6,273.7,25.6,18.9,23.99,26.24,3.27,7.36,760562,976.99,910.0,American region,South America,Upper-middle income
333,Guyana,2002,64.73,274.5,25.9,19.3,23.9,26.11,3.19,7.51,760323,955.03,870.0,American region,South America,Upper-middle income
334,Guyana,2001,64.79,273.3,26.4,19.7,23.81,25.98,3.06,6.8,759809,937.3,860.0,American region,South America,Upper-middle income
335,Guyana,2000,64.48,272.6,26.9,20.4,23.72,25.85,3.19,7.82,759051,938.89,870.0,American region,South America,Upper-middle income
336,Iran (Islamic Republic of),2015,75.12,90.75,9.8,6.3,25.34,27.2,7.53,22.6,81790841,4990.94,5460.0,Asian region,Western Asia (Middle East),Upper-middle income
337,Iran (Islamic Republic of),2014,74.78,91.23,10.1,6.5,25.29,27.14,6.35,22.6,79961672,5757.54,6660.0,Asian region,Western Asia (Middle East),Upper-middle income
338,Iran (Islamic Republic of),2013,74.45,92.36,10.4,6.6,25.23,27.07,5.55,16.05,78458928,6280.68,7220.0,Asian region,Western Asia (Middle East),Upper-middle income
339,Iran (Islamic Republic of),2012,74.19,93.7,11.0,6.7,25.18,27.01,6.12,15.96,77324451,8329.0,7310.0,Asian region,Western Asia (Middle East),Upper-middle income
340,Iran (Islamic Republic of),2011,73.68,95.38,11.5,6.9,25.12,26.94,6.1,12.04,76342971,8201.58,6680.0,Asian region,Western Asia (Middle East),Upper-middle income
341,Iran (Islamic Republic of),2010,73.07,97.66,12.0,7.2,25.06,26.88,6.29,12.52,75373855,6458.57,5910.0,Asian region,Western Asia (Middle East),Upper-middle income
342,Iran (Islamic Republic of),2009,72.7,100.1,12.5,7.6,25.0,26.81,6.11,12.38,74322685,5602.56,5260.0,Asian region,Western Asia (Middle East),Upper-middle income
343,Iran (Islamic Republic of),2008,72.62,102.5,13.1,7.9,24.93,26.74,5.04,9.48,73318394,5623.91,4720.0,Asian region,Western Asia (Middle East),Upper-middle income
344,Iran (Islamic Republic of),2007,72.77,104.7,13.9,8.7,24.87,26.67,4.91,11.53,72319418,4838.0,4070.0,Asian region,Western Asia (Middle East),Upper-middle income
345,Iran (Islamic Republic of),2006,72.28,106.8,14.4,9.4,24.81,26.6,5.16,9.61,71275760,3736.18,3330.0,Asian region,Western Asia (Middle East),Upper-middle income
346,Iran (Islamic Republic of),2005,71.84,108.7,15.2,10.3,24.74,26.53,5.3,9.01,70182594,3226.61,2850.0,Asian region,Western Asia (Middle East),Upper-middle income
347,Iran (Islamic Republic of),2004,71.37,110.6,15.9,11.2,24.68,26.45,5.13,10.16,69061674,2751.79,2450.0,Asian region,Western Asia (Middle East),Upper-middle income
348,Iran (Islamic Republic of),2003,69.82,126.0,16.7,12.3,24.6,26.36,4.96,10.21,67954699,2259.52,2180.0,Asian region,Western Asia (Middle East),Upper-middle income
349,Iran (Islamic Republic of),2002,70.44,112.9,17.2,13.4,24.53,26.27,4.65,9.57,67327117,1910.48,1880.0,Asian region,Western Asia (Middle East),Upper-middle income
350,Iran (Islamic Republic of),2001,69.96,114.3,18.0,14.8,24.45,26.18,5.16,11.87,66674851,1902.95,1780.0,Asian region,Western Asia (Middle East),Upper-middle income
351,Iran (Islamic Republic of),2000,69.69,115.7,19.1,15.9,24.37,26.08,4.72,10.95,65544383,1672.02,1750.0,Asian region,Western Asia (Middle East),Upper-middle income
352,Iraq,2015,69.44,174.4,18.3,13.2,27.83,29.81,3.16,1.68,37757813,4416.94,5460.0,Asian region,Western Asia (Middle East),Upper-middle income
353,Iraq,2014,68.91,186.8,18.6,13.5,27.71,29.69,2.79,2.37,36746488,6215.99,6440.0,Asian region,Western Asia (Middle East),Upper-middle income
354,Iraq,2013,68.25,167.8,19.2,13.9,27.58,29.56,2.81,2.38,35481800,6612.9,6620.0,Asian region,Western Asia (Middle East),Upper-middle income
355,Iraq,2012,68.02,158.6,19.8,14.4,27.46,29.43,2.69,2.35,33864447,6437.5,5980.0,Asian region,Western Asia (Middle East),Upper-middle income
356,Iraq,2011,67.66,160.7,20.3,14.7,27.34,29.31,2.8,4.8,32378061,5736.9,4740.0,Asian region,Western Asia (Middle East),Upper-middle income
357,Iraq,2010,67.06,164.7,20.8,15.0,27.22,29.19,3.24,4.8,31264875,4430.43,4390.0,Asian region,Western Asia (Middle East),Upper-middle income
358,Iraq,2009,66.45,170.8,21.4,15.8,27.11,29.07,3.77,4.91,30289040,3686.4,4010.0,Asian region,Western Asia (Middle East),Upper-middle income
359,Iraq,2008,64.94,182.7,21.6,15.7,27.0,28.95,3.07,4.14,29218381,4504.51,3470.0,Asian region,Western Asia (Middle East),Upper-middle income
360,Iraq,2007,63.55,216.9,22.0,16.1,26.89,28.84,3.21,4.42,28660887,3099.59,2480.0,Asian region,Western Asia (Middle East),Upper-middle income
361,Iraq,2006,63.59,220.8,22.4,16.4,26.79,28.74,2.49,3.05,28905607,2253.79,1880.0,Asian region,Western Asia (Middle East),Upper-middle income
362,Iraq,2005,64.84,203.3,22.8,17.0,26.69,28.63,3.02,3.2,28698684,1744.51,1510.0,Asian region,Western Asia (Middle East),Upper-middle income
363,Iraq,2004,65.03,194.7,23.2,17.9,26.6,28.53,3.9,2.98,27858948,1314.97,1310.0,Asian region,Western Asia (Middle East),Upper-middle income
364,Iraq,2003,65.64,195.8,23.5,17.8,26.51,28.43,3.0,3.13,27068823,809.85,790.0,Asian region,Western Asia (Middle East),Upper-middle income
365,Iraq,2002,67.08,174.8,23.7,18.8,26.42,28.33,3.16,2.82,26255343,1254.16,1330.0,Asian region,Western Asia (Middle East),Upper-middle income
366,Iraq,2001,67.03,177.6,24.0,19.2,26.33,28.22,3.16,2.82,25425663,1422.83,1660.0,Asian region,Western Asia (Middle East),Upper-middle income
367,Iraq,2000,66.82,182.0,24.4,19.7,26.24,28.12,3.16,2.82,24628858,1963.72,1530.0,Asian region,Western Asia (Middle East),Upper-middle income
368,Jamaica,2015,72.39,146.8,11.4,4.6,25.85,29.7,5.62,12.82,2794445,5077.55,4850.0,American region,Caribbean,Upper-middle income
369,Jamaica,2014,72.98,119.5,11.9,5.0,25.73,29.54,5.17,11.25,2784543,4991.56,5060.0,American region,Caribbean,Upper-middle income
370,Jamaica,2013,73.41,109.1,12.1,4.9,25.6,29.38,4.95,10.77,2773129,5143.72,5150.0,American region,Caribbean,Upper-middle income
371,Jamaica,2012,73.43,110.5,12.5,5.1,25.47,29.22,4.89,9.16,2759817,5365.24,5100.0,American region,Caribbean,Upper-middle income
